artwork_id,upload_date,views,likes,comments,shares,saves,avg_view_time_sec,featured_flag,ad_promoted,days_since_upload,return_visitors_pct,engagement_score,sold_flag,sale_days_after_upload
6451,2020-09-25 18:00:00,303126,249135,24988,29483,48607,239.75,1,0,301,34.31,15.87,0,68
6452,2020-09-25 19:00:00,410972,214175,25041,16275,41101,239.75,0,1,76,34.31,15.87,0,239
6453,2020-09-25 20:00:00,415904,89411,43,24004,116168,239.75,0,0,132,34.31,15.87,0,5
6454,2020-09-25 21:00:00,53284,6322,20400,33635,73745,239.75,0,0,86,34.31,15.87,0,15
6455,2020-09-25 22:00:00,302875,278958,19500,17237,76746,239.75,0,0,475,34.31,15.87,0,9
6456,2020-09-25 23:00:00,258762,112934,20580,39184,103632,239.75,0,0,247,34.31,15.87,1,139
6457,2020-09-26 00:00:00,26477,10569,2614,9902,103011,239.75,1,0,134,34.31,15.87,1,18
6458,2020-09-26 01:00:00,330235,22082,27311,6566,87009,239.75,0,0,86,34.31,15.87,1,213
6459,2020-09-26 02:00:00,401026,177493,28326,20368,60625,239.75,1,0,246,34.31,15.87,1,202
6460,2020-09-26 03:00:00,466789,23034,4828,35768,38708,239.75,1,1,251,34.31,15.87,0,53
6461,2020-09-26 04:00:00,56349,180415,25437,1605,104040,239.75,1,0,11,34.31,15.87,0,128
6462,2020-09-26 05:00:00,138826,134106,27709,29297,146304,239.75,0,0,556,34.31,15.87,1,224
6463,2020-09-26 06:00:00,91223,196161,4248,48975,148815,239.75,1,0,262,34.31,15.87,0,208
6464,2020-09-26 07:00:00,372452,290474,6205,18497,114540,239.75,0,0,252,34.31,15.87,0,175
6465,2020-09-26 08:00:00,108134,124486,22774,38478,139387,239.75,0,0,219,34.31,15.87,0,35
6466,2020-09-26 09:00:00,206680,130525,2349,37992,25393,239.75,0,0,391,34.31,15.87,1,82
6467,2020-09-26 10:00:00,435711,96345,15584,25281,127250,239.75,0,0,386,34.31,15.87,0,55
6468,2020-09-26 11:00:00,420903,162321,8685,44147,129242,239.75,0,0,213,34.31,15.87,0,12
6469,2020-09-26 12:00:00,302763,276363,20931,33782,44639,239.75,0,0,162,34.31,15.87,0,146
6470,2020-09-26 13:00:00,161605,50349,1441,25406,56860,239.75,0,1,163,34.31,15.87,0,134
6471,2020-09-26 14:00:00,50603,53400,7365,21250,127751,239.75,1,0,233,34.31,15.87,0,6
6472,2020-09-26 15:00:00,468429,145697,9400,13316,76971,239.75,0,0,352,34.31,15.87,0,84
6473,2020-09-26 16:00:00,100909,115430,14604,14041,148642,239.75,0,0,255,34.31,15.87,0,127
6474,2020-09-26 17:00:00,22184,264805,10767,22357,106808,239.75,0,1,228,34.31,15.87,1,234
6475,2020-09-26 18:00:00,328081,226585,9138,31588,136845,239.75,0,1,33,34.31,15.87,1,51
6476,2020-09-26 19:00:00,221861,294550,10047,1879,122981,239.75,1,0,582,34.31,15.87,0,197
6477,2020-09-26 20:00:00,386767,125585,4925,30565,52711,239.75,0,0,83,34.31,15.87,1,82
6478,2020-09-26 21:00:00,291997,41794,11018,46068,45095,239.75,0,0,140,34.31,15.87,0,192
6479,2020-09-26 22:00:00,235903,90230,19468,54606,27167,239.75,0,0,261,34.31,15.87,1,76
6480,2020-09-26 23:00:00,382907,179961,965,16101,44400,239.75,0,0,334,34.31,15.87,0,237
6481,2020-09-27 00:00:00,239345,299768,29814,2539,83199,239.75,0,0,24,34.31,15.87,0,158
6482,2020-09-27 01:00:00,68545,68183,6605,51084,70748,239.75,1,0,349,34.31,15.87,1,91
6483,2020-09-27 02:00:00,227304,168674,15867,53599,17799,239.75,1,0,132,34.31,15.87,0,209
6484,2020-09-27 03:00:00,61236,5811,28976,18665,91386,239.75,1,1,383,34.31,15.87,1,192
6485,2020-09-27 04:00:00,220974,57882,671,29572,103237,239.75,0,1,227,34.31,15.87,1,207
6486,2020-09-27 05:00:00,406350,149892,699,31851,32532,239.75,0,1,440,34.31,15.87,1,160
6487,2020-09-27 06:00:00,39317,70190,14867,41804,79396,239.75,0,0,517,34.31,15.87,0,27
6488,2020-09-27 07:00:00,282299,114932,23016,14986,2757,239.75,0,1,305,34.31,15.87,0,214
6489,2020-09-27 08:00:00,102333,114589,12060,42017,111748,239.75,0,0,161,34.31,15.87,0,130
6490,2020-09-27 09:00:00,255751,120098,11749,27425,119770,239.75,0,0,70,34.31,15.87,0,5
6491,2020-09-27 10:00:00,183986,249377,11928,36339,116143,239.75,1,0,315,34.31,15.87,0,61
6492,2020-09-27 11:00:00,349743,52160,24693,26806,147906,239.75,0,0,211,34.31,15.87,0,50
6493,2020-09-27 12:00:00,284248,72553,13041,15089,138629,239.75,0,0,232,34.31,15.87,1,150
6494,2020-09-27 13:00:00,445748,296685,2443,11848,109494,239.75,0,0,123,34.31,15.87,1,134
6495,2020-09-27 14:00:00,430161,79274,9878,32794,29113,239.75,0,0,219,34.31,15.87,1,98
6496,2020-09-27 15:00:00,164428,49774,19627,489,22665,239.75,1,0,492,34.31,15.87,0,206
6497,2020-09-27 16:00:00,30248,226333,26461,43293,124745,239.75,0,0,134,34.31,15.87,0,117
6498,2020-09-27 17:00:00,175693,260430,21338,13474,61387,239.75,1,1,177,34.31,15.87,1,27
6499,2020-09-27 18:00:00,270899,90249,7092,43650,121651,239.75,0,0,429,34.31,15.87,1,158
6500,2020-09-27 19:00:00,196401,121419,18135,58347,5784,239.75,0,1,217,34.31,15.87,0,225
6501,2020-09-27 20:00:00,177925,126097,17692,31895,139937,239.75,0,1,351,34.31,15.87,1,57
6502,2020-09-27 21:00:00,80509,167740,26191,45816,34007,239.75,1,0,451,34.31,15.87,0,1
6503,2020-09-27 22:00:00,435450,275494,18115,22567,15232,239.75,0,0,377,34.31,15.87,0,54
6504,2020-09-27 23:00:00,314429,48959,3826,29980,97475,239.75,0,1,390,34.31,15.87,0,136
6505,2020-09-28 00:00:00,414393,143719,12118,47947,114539,239.75,1,0,427,34.31,15.87,1,13
6506,2020-09-28 01:00:00,33911,11413,7918,40356,17379,239.75,0,0,360,34.31,15.87,0,109
6507,2020-09-28 02:00:00,480283,154664,19475,8211,63592,239.75,0,0,104,34.31,15.87,1,44
6508,2020-09-28 03:00:00,84221,182386,4544,6913,103954,239.75,0,0,589,34.31,15.87,1,4
6509,2020-09-28 04:00:00,475405,126413,13526,18631,26770,239.75,1,0,506,34.31,15.87,0,151
6510,2020-09-28 05:00:00,400604,296478,4859,3727,113794,239.75,0,0,332,34.31,15.87,1,10
6511,2020-09-28 06:00:00,408526,172151,18327,23675,119733,239.75,0,0,18,34.31,15.87,1,105
6512,2020-09-28 07:00:00,279408,11215,20343,27162,106799,239.75,0,0,548,34.31,15.87,0,35
6513,2020-09-28 08:00:00,442579,1095,3083,23712,112773,239.75,0,0,556,34.31,15.87,1,143
6514,2020-09-28 09:00:00,322090,22590,1312,5719,81137,239.75,1,0,548,34.31,15.87,0,48
6515,2020-09-28 10:00:00,149945,43872,15106,10966,148854,239.75,0,0,587,34.31,15.87,1,163
6516,2020-09-28 11:00:00,94992,196460,20176,58587,45756,239.75,0,0,409,34.31,15.87,1,91
6517,2020-09-28 12:00:00,112538,183935,21825,6411,82736,239.75,0,0,368,34.31,15.87,1,106
6518,2020-09-28 13:00:00,252584,28819,25262,4097,81466,239.75,1,0,404,34.31,15.87,1,134
6519,2020-09-28 14:00:00,469414,110795,514,47604,138852,239.75,0,1,489,34.31,15.87,0,155
6520,2020-09-28 15:00:00,238474,192626,24260,18290,94301,239.75,0,0,78,34.31,15.87,1,200
6521,2020-09-28 16:00:00,77010,163956,19030,8652,57837,239.75,1,1,285,34.31,15.87,0,37
6522,2020-09-28 17:00:00,257239,75542,10414,17677,39881,239.75,1,0,500,34.31,15.87,0,43
6523,2020-09-28 18:00:00,6443,56645,3190,20138,92093,239.75,0,0,109,34.31,15.87,1,19
6524,2020-09-28 19:00:00,244888,192422,12728,24217,111014,239.75,1,1,201,34.31,15.87,0,94
6525,2020-09-28 20:00:00,300664,123605,11832,55829,104197,239.75,0,0,100,34.31,15.87,0,203
6526,2020-09-28 21:00:00,58296,155369,18568,45281,129008,239.75,1,0,384,34.31,15.87,1,21
6527,2020-09-28 22:00:00,466041,127279,18485,12608,54677,239.75,0,0,522,34.31,15.87,0,109
6528,2020-09-28 23:00:00,319879,129899,18644,25323,125014,239.75,0,1,410,34.31,15.87,0,119
6529,2020-09-29 00:00:00,70373,61694,2253,3011,43142,239.75,0,1,585,34.31,15.87,1,112
6530,2020-09-29 01:00:00,455993,138956,3503,4303,9987,239.75,0,0,577,34.31,15.87,0,13
6531,2020-09-29 02:00:00,422287,19625,8724,49736,94912,239.75,0,1,202,34.31,15.87,1,190
6532,2020-09-29 03:00:00,197823,299840,16219,38835,45868,239.75,0,0,497,34.31,15.87,0,124
6533,2020-09-29 04:00:00,469652,125519,19917,40434,8449,239.75,0,0,321,34.31,15.87,0,106
6534,2020-09-29 05:00:00,483201,203603,14502,34981,23855,239.75,0,1,257,34.31,15.87,1,70
6535,2020-09-29 06:00:00,445587,67728,22695,56942,139236,239.75,0,0,211,34.31,15.87,1,160
6536,2020-09-29 07:00:00,2071,232971,26798,5803,71602,239.75,0,0,382,34.31,15.87,1,32
6537,2020-09-29 08:00:00,137225,92135,8641,31262,21771,239.75,0,0,590,34.31,15.87,0,115
6538,2020-09-29 09:00:00,169937,261387,2326,6712,20656,239.75,0,0,96,34.31,15.87,1,171
6539,2020-09-29 10:00:00,948,176163,3427,56725,124926,239.75,0,0,540,34.31,15.87,1,64
6540,2020-09-29 11:00:00,12415,173720,19107,27521,83057,239.75,0,0,392,34.31,15.87,1,18
6541,2020-09-29 12:00:00,272809,82422,18762,25072,55865,239.75,1,0,187,34.31,15.87,1,160
6542,2020-09-29 13:00:00,210937,201038,15104,28293,2197,239.75,1,0,201,34.31,15.87,1,221
6543,2020-09-29 14:00:00,292993,225731,26892,19598,62301,239.75,1,0,366,34.31,15.87,1,90
6544,2020-09-29 15:00:00,222182,184799,24086,10421,75805,239.75,0,0,542,34.31,15.87,1,45
6545,2020-09-29 16:00:00,64580,112086,23115,44433,66000,239.75,0,0,265,34.31,15.87,1,96
6546,2020-09-29 17:00:00,130067,110677,25842,53223,4668,239.75,1,0,395,34.31,15.87,0,144
6547,2020-09-29 18:00:00,353238,19346,11269,15869,145035,239.75,0,1,470,34.31,15.87,0,77
6548,2020-09-29 19:00:00,36591,284769,21133,26867,44438,239.75,1,0,525,34.31,15.87,0,135
6549,2020-09-29 20:00:00,457966,100966,7253,6299,123335,239.75,1,0,203,34.31,15.87,0,79
6550,2020-09-29 21:00:00,487588,190444,21563,25626,86054,239.75,0,0,343,34.31,15.87,0,76
6551,2020-09-29 22:00:00,272395,218642,21045,30554,132597,239.75,1,1,447,34.31,15.87,0,47
6552,2020-09-29 23:00:00,178586,202784,6692,27162,135461,239.75,1,0,270,34.31,15.87,1,98
6553,2020-09-30 00:00:00,156982,241071,24030,45897,44833,239.75,0,0,212,34.31,15.87,0,79
6554,2020-09-30 01:00:00,60867,291564,14231,33387,80392,239.75,0,0,452,34.31,15.87,0,45
6555,2020-09-30 02:00:00,181643,259090,6213,46689,21314,239.75,0,1,259,34.31,15.87,0,43
6556,2020-09-30 03:00:00,129511,51458,12227,19039,42116,239.75,0,0,319,34.31,15.87,1,226
6557,2020-09-30 04:00:00,422461,209291,22183,34521,117845,239.75,0,0,54,34.31,15.87,1,114
6558,2020-09-30 05:00:00,59653,280778,545,23194,101495,239.75,0,0,13,34.31,15.87,0,162
6559,2020-09-30 06:00:00,242559,119188,8276,17099,59114,239.75,0,1,473,34.31,15.87,0,33
6560,2020-09-30 07:00:00,187785,104903,23836,14308,137826,239.75,0,0,101,34.31,15.87,1,98
6561,2020-09-30 08:00:00,262115,64909,3745,32158,17495,239.75,0,0,304,34.31,15.87,0,228
6562,2020-09-30 09:00:00,138844,181318,1241,57760,124497,239.75,0,1,28,34.31,15.87,1,54
6563,2020-09-30 10:00:00,253912,159417,4136,36480,115057,239.75,0,0,219,34.31,15.87,0,170
6564,2020-09-30 11:00:00,233798,94578,6085,19340,67181,239.75,1,0,97,34.31,15.87,1,30
6565,2020-09-30 12:00:00,158504,96789,27674,55901,118433,239.75,0,0,587,34.31,15.87,0,174
6566,2020-09-30 13:00:00,154794,61219,20197,4335,6745,239.75,1,0,90,34.31,15.87,0,25
6567,2020-09-30 14:00:00,19462,179502,9420,17209,71467,239.75,1,0,239,34.31,15.87,0,76
6568,2020-09-30 15:00:00,380974,238317,1084,58901,108168,239.75,1,0,474,34.31,15.87,0,3
6569,2020-09-30 16:00:00,353077,110658,2647,17865,119906,239.75,0,0,344,34.31,15.87,1,225
6570,2020-09-30 17:00:00,223214,145271,11281,28302,1952,239.75,0,0,321,34.31,15.87,0,152
6571,2020-09-30 18:00:00,384859,145767,22603,46191,103759,239.75,1,0,67,34.31,15.87,1,68
6572,2020-09-30 19:00:00,479362,69715,5184,11270,62855,239.75,1,1,526,34.31,15.87,0,197
6573,2020-09-30 20:00:00,11690,71254,2661,2305,123627,239.75,0,0,591,34.31,15.87,0,220
6574,2020-09-30 21:00:00,296695,175688,24476,5441,80731,239.75,0,0,305,34.31,15.87,0,220
6575,2020-09-30 22:00:00,81217,39258,23629,51155,45930,239.75,0,0,165,34.31,15.87,1,231
6576,2020-09-30 23:00:00,481870,278332,20168,46214,68355,239.75,0,1,35,34.31,15.87,1,14
6577,2020-10-01 00:00:00,273479,53721,3044,56304,127835,239.75,0,0,556,34.31,15.87,1,93
6578,2020-10-01 01:00:00,31859,198019,24483,46399,102610,239.75,1,0,444,34.31,15.87,0,180
6579,2020-10-01 02:00:00,110387,187415,8426,20060,12922,239.75,0,0,556,34.31,15.87,0,174
6580,2020-10-01 03:00:00,81818,272048,16143,23748,118170,239.75,1,0,259,34.31,15.87,0,12
6581,2020-10-01 04:00:00,66417,182737,4922,49591,141430,239.75,0,1,429,34.31,15.87,0,123
6582,2020-10-01 05:00:00,265421,144385,165,13443,56516,239.75,0,0,204,34.31,15.87,0,140
6583,2020-10-01 06:00:00,41740,174336,29515,7335,70612,239.75,0,0,190,34.31,15.87,1,130
6584,2020-10-01 07:00:00,310843,80836,25733,16893,60853,239.75,0,0,159,34.31,15.87,0,140
6585,2020-10-01 08:00:00,471828,181663,2186,38397,111115,239.75,1,0,491,34.31,15.87,0,203
6586,2020-10-01 09:00:00,398491,280706,25172,27981,71400,239.75,1,1,89,34.31,15.87,0,81
6587,2020-10-01 10:00:00,42516,20145,5138,59712,133907,239.75,0,0,479,34.31,15.87,1,213
6588,2020-10-01 11:00:00,355921,70215,17058,33423,124641,239.75,0,1,503,34.31,15.87,0,95
6589,2020-10-01 12:00:00,285887,297540,5,21271,50032,239.75,0,0,280,34.31,15.87,1,120
6590,2020-10-01 13:00:00,190750,158083,18005,87,61955,239.75,0,0,514,34.31,15.87,1,107
6591,2020-10-01 14:00:00,163842,69708,11126,6913,73203,239.75,0,0,586,34.31,15.87,0,87
6592,2020-10-01 15:00:00,384344,104381,15167,40525,74791,239.75,0,0,168,34.31,15.87,1,168
6593,2020-10-01 16:00:00,357983,106362,14423,26190,75619,239.75,0,0,84,34.31,15.87,0,100
6594,2020-10-01 17:00:00,54063,261828,20601,35009,95453,239.75,0,0,397,34.31,15.87,0,207
6595,2020-10-01 18:00:00,17932,255709,4822,28082,143922,239.75,0,0,210,34.31,15.87,0,75
6596,2020-10-01 19:00:00,383959,96684,15228,2776,95942,239.75,0,1,204,34.31,15.87,1,8
6597,2020-10-01 20:00:00,273881,141104,3867,25465,63802,239.75,1,0,382,34.31,15.87,0,187
6598,2020-10-01 21:00:00,340516,7452,7378,41568,110219,239.75,0,0,534,34.31,15.87,1,42
6599,2020-10-01 22:00:00,103604,259632,8112,54042,116055,239.75,1,1,228,34.31,15.87,0,220
6600,2020-10-01 23:00:00,281881,270099,9004,20918,109838,239.75,0,0,233,34.31,15.87,1,160
6601,2020-10-02 00:00:00,356610,111511,14213,46856,148400,239.75,1,0,430,34.31,15.87,0,10
6602,2020-10-02 01:00:00,496154,79176,24276,4544,7047,239.75,0,1,94,34.31,15.87,0,146
6603,2020-10-02 02:00:00,363067,100079,7704,58228,45472,239.75,0,1,320,34.31,15.87,0,208
6604,2020-10-02 03:00:00,342820,227496,24324,13433,13046,239.75,1,1,51,34.31,15.87,0,200
6605,2020-10-02 04:00:00,277777,37009,22055,29162,104894,239.75,1,0,417,34.31,15.87,1,133
6606,2020-10-02 05:00:00,237767,236292,7123,26697,125603,239.75,0,0,28,34.31,15.87,0,7
6607,2020-10-02 06:00:00,476752,273116,29885,5390,83541,239.75,0,0,428,34.31,15.87,1,68
6608,2020-10-02 07:00:00,1333,10350,20658,24166,138307,239.75,0,0,19,34.31,15.87,0,145
6609,2020-10-02 08:00:00,358817,152328,28139,27142,22375,239.75,0,1,168,34.31,15.87,1,149
6610,2020-10-02 09:00:00,29606,10618,17238,18220,94876,239.75,0,0,76,34.31,15.87,1,167
6611,2020-10-02 10:00:00,102594,75719,22274,43328,43411,239.75,0,1,428,34.31,15.87,0,156
6612,2020-10-02 11:00:00,363473,289838,25062,7936,98955,239.75,0,0,569,34.31,15.87,0,67
6613,2020-10-02 12:00:00,330340,16698,25703,7365,116897,239.75,0,1,44,34.31,15.87,1,63
6614,2020-10-02 13:00:00,432047,84636,25291,39892,17364,239.75,0,1,495,34.31,15.87,0,20
6615,2020-10-02 14:00:00,366493,201137,28835,15961,71744,239.75,0,0,191,34.31,15.87,0,27
6616,2020-10-02 15:00:00,187167,207831,26642,4934,77719,239.75,0,1,35,34.31,15.87,0,72
6617,2020-10-02 16:00:00,118265,85844,25473,54895,39943,239.75,1,1,459,34.31,15.87,0,213
6618,2020-10-02 17:00:00,393610,81876,11868,19645,27062,239.75,1,0,97,34.31,15.87,0,121
6619,2020-10-02 18:00:00,438343,143359,589,20317,105203,239.75,1,0,437,34.31,15.87,1,170
6620,2020-10-02 19:00:00,128803,260153,28050,7264,110237,239.75,0,0,42,34.31,15.87,1,98
6621,2020-10-02 20:00:00,285228,107430,1478,2448,14114,239.75,1,1,572,34.31,15.87,1,209
6622,2020-10-02 21:00:00,177975,227779,22360,51389,101477,239.75,0,1,309,34.31,15.87,0,132
6623,2020-10-02 22:00:00,370766,256689,1521,47026,136242,239.75,0,1,482,34.31,15.87,0,212
6624,2020-10-02 23:00:00,22831,50118,27492,37414,106403,239.75,1,0,412,34.31,15.87,1,28
6625,2020-10-03 00:00:00,182301,131321,20102,17124,41141,239.75,0,1,255,34.31,15.87,0,196
6626,2020-10-03 01:00:00,57376,206585,11670,36582,14007,239.75,0,0,23,34.31,15.87,0,189
6627,2020-10-03 02:00:00,471800,217640,15044,30571,91147,239.75,0,0,110,34.31,15.87,1,37
6628,2020-10-03 03:00:00,318468,278504,17556,48554,90734,239.75,0,0,123,34.31,15.87,0,101
6629,2020-10-03 04:00:00,432776,108454,23255,5891,109708,239.75,1,0,533,34.31,15.87,1,3
6630,2020-10-03 05:00:00,287446,44262,27183,3947,63994,239.75,0,0,414,34.31,15.87,1,213
6631,2020-10-03 06:00:00,330390,153196,13443,44534,118103,239.75,1,0,558,34.31,15.87,0,223
6632,2020-10-03 07:00:00,127280,123884,26350,49091,119824,239.75,1,1,260,34.31,15.87,0,184
6633,2020-10-03 08:00:00,148842,257804,19723,38969,60570,239.75,0,0,259,34.31,15.87,0,101
6634,2020-10-03 09:00:00,342230,183043,18775,19304,70933,239.75,0,0,358,34.31,15.87,1,178
6635,2020-10-03 10:00:00,318247,64602,21670,50752,22496,239.75,1,1,384,34.31,15.87,0,144
6636,2020-10-03 11:00:00,452231,274678,4778,47918,111161,239.75,0,0,151,34.31,15.87,0,120
6637,2020-10-03 12:00:00,163286,207680,18304,14089,99954,239.75,1,0,359,34.31,15.87,0,75
6638,2020-10-03 13:00:00,233299,210602,475,12780,22427,239.75,0,0,226,34.31,15.87,0,154
6639,2020-10-03 14:00:00,74081,196724,18945,13038,39689,239.75,0,0,79,34.31,15.87,0,103
6640,2020-10-03 15:00:00,161915,291658,26032,5652,148761,239.75,0,0,3,34.31,15.87,1,66
6641,2020-10-03 16:00:00,132877,65620,10408,6967,137884,239.75,0,1,553,34.31,15.87,0,230
6642,2020-10-03 17:00:00,294900,250608,16812,7799,83687,239.75,0,0,108,34.31,15.87,1,198
6643,2020-10-03 18:00:00,426926,34867,10662,54495,146353,239.75,0,0,354,34.31,15.87,0,107
6644,2020-10-03 19:00:00,413964,208345,14908,4317,31644,239.75,1,0,11,34.31,15.87,1,40
6645,2020-10-03 20:00:00,19576,206596,27570,28426,54618,239.75,1,1,564,34.31,15.87,0,152
6646,2020-10-03 21:00:00,404109,91432,8924,49014,72473,239.75,0,0,421,34.31,15.87,0,213
6647,2020-10-03 22:00:00,70679,123834,1687,45168,58688,239.75,0,0,541,34.31,15.87,0,0
6648,2020-10-03 23:00:00,433146,163590,8342,41107,102138,239.75,0,0,120,34.31,15.87,1,173
6649,2020-10-04 00:00:00,201435,149874,163,45479,25105,239.75,1,0,58,34.31,15.87,0,225
6650,2020-10-04 01:00:00,146510,272776,14128,55415,127363,239.75,0,0,295,34.31,15.87,1,146
6651,2020-10-04 02:00:00,354811,133011,13179,23541,123183,239.75,0,0,263,34.31,15.87,0,117
6652,2020-10-04 03:00:00,183177,200011,4487,6000,100841,239.75,0,0,127,34.31,15.87,0,30
6653,2020-10-04 04:00:00,402683,135390,10674,40731,40565,239.75,0,0,132,34.31,15.87,0,10
6654,2020-10-04 05:00:00,369805,89146,18732,15112,85984,239.75,0,0,187,34.31,15.87,1,222
6655,2020-10-04 06:00:00,195604,33959,9728,5933,115677,239.75,1,0,344,34.31,15.87,0,41
6656,2020-10-04 07:00:00,132894,7061,15362,55348,103129,239.75,0,0,345,34.31,15.87,0,6
6657,2020-10-04 08:00:00,146567,216256,8497,6010,130323,239.75,0,1,244,34.31,15.87,0,219
6658,2020-10-04 09:00:00,171835,105666,18096,40380,98873,239.75,0,0,321,34.31,15.87,0,38
6659,2020-10-04 10:00:00,461162,79918,17554,32389,96629,239.75,1,0,421,34.31,15.87,0,78
6660,2020-10-04 11:00:00,85350,106213,25522,28466,84410,239.75,1,0,598,34.31,15.87,1,100
6661,2020-10-04 12:00:00,266229,128194,7253,56062,77887,239.75,1,0,277,34.31,15.87,0,78
6662,2020-10-04 13:00:00,125983,2327,12132,51544,94391,239.75,0,0,359,34.31,15.87,0,39
6663,2020-10-04 14:00:00,297954,144763,8375,21540,72646,239.75,1,1,364,34.31,15.87,0,167
6664,2020-10-04 15:00:00,122252,277742,25949,50083,65904,239.75,1,0,153,34.31,15.87,1,47
6665,2020-10-04 16:00:00,286903,149778,3257,34822,85300,239.75,0,1,30,34.31,15.87,1,46
6666,2020-10-04 17:00:00,110774,269347,29965,20435,146994,239.75,0,0,237,34.31,15.87,1,122
6667,2020-10-04 18:00:00,282858,12831,6123,6468,28112,239.75,0,1,585,34.31,15.87,0,28
6668,2020-10-04 19:00:00,263964,212155,26112,56228,13475,239.75,0,0,12,34.31,15.87,1,85
6669,2020-10-04 20:00:00,339238,289205,11137,39219,149195,239.75,0,0,333,34.31,15.87,0,119
6670,2020-10-04 21:00:00,39431,276670,25426,29248,89147,239.75,0,0,471,34.31,15.87,1,186
6671,2020-10-04 22:00:00,55109,285217,17345,30790,26706,239.75,0,0,158,34.31,15.87,0,119
6672,2020-10-04 23:00:00,145548,273213,24797,53590,126535,239.75,0,1,126,34.31,15.87,0,130
6673,2020-10-05 00:00:00,285221,6898,18566,48548,767,239.75,0,0,445,34.31,15.87,1,118
6674,2020-10-05 01:00:00,35994,132891,14232,56411,65025,239.75,0,0,475,34.31,15.87,0,222
6675,2020-10-05 02:00:00,225714,269449,5314,17636,43198,239.75,0,0,318,34.31,15.87,0,228
6676,2020-10-05 03:00:00,18810,89549,21063,10607,84808,239.75,0,0,24,34.31,15.87,0,4
6677,2020-10-05 04:00:00,63739,217791,15289,7429,87968,239.75,0,0,591,34.31,15.87,1,223
6678,2020-10-05 05:00:00,341784,252242,8251,20856,24347,239.75,1,0,144,34.31,15.87,0,51
6679,2020-10-05 06:00:00,472681,118039,20146,52010,82947,239.75,0,0,469,34.31,15.87,0,102
6680,2020-10-05 07:00:00,459305,75532,2059,30170,120942,239.75,0,1,595,34.31,15.87,1,172
6681,2020-10-05 08:00:00,317235,93992,4323,20743,144305,239.75,0,0,173,34.31,15.87,0,50
6682,2020-10-05 09:00:00,294331,104984,8399,29751,62462,239.75,1,0,241,34.31,15.87,0,113
6683,2020-10-05 10:00:00,483484,100313,11011,32481,122362,239.75,0,0,315,34.31,15.87,0,191
6684,2020-10-05 11:00:00,310343,148717,7872,30244,103926,239.75,0,0,147,34.31,15.87,0,13
6685,2020-10-05 12:00:00,150561,71177,23648,41470,9921,239.75,0,1,537,34.31,15.87,0,212
6686,2020-10-05 13:00:00,274259,116653,8836,52200,58499,239.75,0,1,50,34.31,15.87,0,236
6687,2020-10-05 14:00:00,408333,104466,27675,43332,86032,239.75,0,1,399,34.31,15.87,1,78
6688,2020-10-05 15:00:00,474457,281748,18677,36974,124355,239.75,0,1,561,34.31,15.87,1,86
6689,2020-10-05 16:00:00,290882,285016,16998,28307,105138,239.75,1,0,202,34.31,15.87,0,189
6690,2020-10-05 17:00:00,314515,59349,12901,27331,148611,239.75,0,0,420,34.31,15.87,1,204
6691,2020-10-05 18:00:00,195490,199333,21002,26359,131337,239.75,1,0,7,34.31,15.87,0,7
6692,2020-10-05 19:00:00,259107,199313,14442,28612,25115,239.75,1,1,317,34.31,15.87,1,67
6693,2020-10-05 20:00:00,115965,153248,29197,10916,106313,239.75,0,1,293,34.31,15.87,0,20
6694,2020-10-05 21:00:00,89279,267452,22614,9792,35781,239.75,0,1,70,34.31,15.87,0,143
6695,2020-10-05 22:00:00,187662,258899,1692,2025,124941,239.75,1,1,273,34.31,15.87,0,42
6696,2020-10-05 23:00:00,160000,59113,11449,17033,126685,239.75,0,1,38,34.31,15.87,1,235
6697,2020-10-06 00:00:00,406895,187209,68,34951,91116,239.75,0,1,73,34.31,15.87,0,51
6698,2020-10-06 01:00:00,33277,116164,18174,50609,29404,239.75,1,0,341,34.31,15.87,0,139
6699,2020-10-06 02:00:00,498988,106540,862,7863,117456,239.75,0,1,411,34.31,15.87,1,78
6700,2020-10-06 03:00:00,455297,8935,18966,27786,24182,239.75,0,1,209,34.31,15.87,0,141
6701,2020-10-06 04:00:00,340743,223931,27514,34180,128497,239.75,1,0,338,34.31,15.87,0,124
6702,2020-10-06 05:00:00,403339,76850,2175,36149,24348,239.75,0,1,344,34.31,15.87,0,131
6703,2020-10-06 06:00:00,228227,44676,4160,10576,133258,239.75,1,0,350,34.31,15.87,0,0
6704,2020-10-06 07:00:00,170829,6066,2158,56087,8391,239.75,0,0,100,34.31,15.87,1,216
6705,2020-10-06 08:00:00,261816,44747,19195,2175,122203,239.75,0,1,331,34.31,15.87,0,48
6706,2020-10-06 09:00:00,113070,48178,25421,4971,78946,239.75,1,0,99,34.31,15.87,0,30
6707,2020-10-06 10:00:00,99793,60969,15874,13033,79257,239.75,0,0,525,34.31,15.87,1,73
6708,2020-10-06 11:00:00,125601,194099,3247,13419,26099,239.75,0,0,485,34.31,15.87,1,174
6709,2020-10-06 12:00:00,461961,294244,6654,20401,97333,239.75,0,1,396,34.31,15.87,0,166
6710,2020-10-06 13:00:00,120602,159515,11072,30846,111464,239.75,0,0,152,34.31,15.87,0,225
6711,2020-10-06 14:00:00,35360,31367,22900,42329,27982,239.75,0,0,27,34.31,15.87,0,57
6712,2020-10-06 15:00:00,50897,11436,9751,43714,9289,239.75,0,1,253,34.31,15.87,1,180
